,Unnamed: 0,date,id,nama,umur,id_produk,produk,brand,nilai_produk,jumlah_review,tempat_beli,jenis,kategori,tipe_kulit,waktu_pemakaian,penggunaan,kepuasan,rekomendasi,warna_kulit,tone_kulit
9206,9206,2021-11-25T14:22:34.000Z,106071,famissgranger,25 - 29,87295,C+ Brightening Booster,BHUMI,5,(19),Tokopedia,Serum \\u0026 Essence,Treatment,Oily,1 month - 3 months,y,4,famissgranger recommends this product!,Medium,Neutral
9207,9207,2021-11-25T14:21:30.000Z,967502,puputnah,19 - 24,88998,Juicy Daisy Toner,Kindy Glow,4.5,(285),Tokopedia,Toner,Cleanser,Oily,1 week - 1 month,y,5,puputnah recommends this product!,Medium Light,Neutral
9208,9208,2021-11-25T14:19:55.000Z,388222,whitedusttt,19 - 24,84057,Cica Beat The Sun,N'pure,5,(18),Shopee,Sun Protection,Moisturizer,Oily,1 week - 1 month,y,5,whitedusttt recommends this product!,Medium,Neutral
9209,9209,2021-11-25T14:18:17.000Z,106071,famissgranger,19 - 24,87033,Blur Water Tint,3CE,4.7,(22),FD Try and Review,Lip Stain \\u0026 Tint,Lips,Oily,Less than 1 week,y,5,famissgranger recommends this product!,Medium,Neutral
9210,9210,2021-11-25T14:18:17.000Z,106071,famissgranger,30 - 34,87033,Blur Water Tint,3CE,4.8,(1417),FD Try and Review,Lip Stain \\u0026 Tint,Lips,Oily,Less than 1 week,y,5,famissgranger recommends this product!,Medium,Neutral
9211,9211,2021-11-25T14:17:30.000Z,967502,puputnah,19 - 24,89000,Powerful Daisy Serum,Kindy Glow,5,(17),Tokopedia,Serum \\u0026 Essence,Treatment,Normal,1 week - 1 month,y,5,puputnah recommends this product!,Light,Cool
9212,9212,2021-11-25T14:17:12.000Z,892248,yemimasutanto,19 - 24,80357,Acne Serum,SOLCARE,4.8,(21),Brand website,Serum \\u0026 Essence,Treatment,Combination,Less than 1 week,y,5,yemimasutanto recommends this product!,Medium Light,Neutral
9213,9213,2021-11-25T14:16:38.000Z,792098,gizaebitriyas,19 - 24,80100,Centella Asiatica Water Essence,The Potions,5,(15),Guardian,Serum \\u0026 Essence,Treatment,Oily,1 week - 1 month,y,5,gizaebitriyas recommends this product!,Medium Light,Neutral
9214,9214,2021-11-25T14:16:10.000Z,958562,Sellymonicx27,19 - 24,80357,Acne Serum,SOLCARE,5,(14),Shopee,Serum \\u0026 Essence,Treatment,19 - 24,Less than 1 week,y,5,Sellymonicx27 recommends this product!,,
9215,9215,2021-11-25T14:13:17.000Z,932269,dwmila,30 - 34,84980,Instant Glow Peel Off Nail Serum,Azarine Cosmetics,5,(13),Tokopedia,Vitamin \\u0026 Treatment,Nails,Normal,6 months - 1 year,n,5,dwmila recommends this product!,Medium Light,Neutral
9216,9216,2021-11-25T14:09:12.000Z,935578,Saiyidamam,19 - 24,80357,Acne Serum,SOLCARE,4.9,(186),Shopee,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,n,5,Saiyidamam recommends this product!,Medium,Neutral
9217,9217,2021-11-25T14:09:00.000Z,842462,Laurensya01,19 - 24,87538,Skin Buddy Sun Protection SPF 30 PA+++,Emina,5,(17),FD Try and Review,Sun Protection,Moisturizer,Combination,Less than 1 week,y,5,Laurensya01 recommends this product!,Medium,Warm
9218,9218,2021-11-25T13:56:01.000Z,613754,Ermithadm,19 - 24,51201,Cushion Compact,Rollover Reaction,5,(12),Brand website,Liquid,Foundation,Combination,More than 1 year,n,5,Ermithadm recommends this product!,Medium,Warm
9219,9219,2021-11-25T13:47:47.000Z,613754,Ermithadm,25 - 29,81512,Solar Smart UV Protector SPF45 PA++++,Carasun,5,(16),Superindo,Sun Protection,Moisturizer,Combination,1 month - 3 months,n,5,Ermithadm recommends this product!,Medium,Neutral
9220,9220,2021-11-25T13:47:18.000Z,926751,mizzintan,19 - 24,87553,Pore Tightening & Oil Control Moist Serum,Azarine Cosmetics,4.8,(28),Shopee,Serum \\u0026 Essence,Treatment,Combination,Less than 1 week,y,5,mizzintan recommends this product!,Light,Neutral
9221,9221,2021-11-25T13:38:38.000Z,852211,bobbyhanna,19 - 24,76505,Madagascar Centella Hyalu-Cica Blue Serum,Skin1004,4.7,(47),Lazada,Serum \\u0026 Essence,Treatment,Dry,Less than 1 week,n,1,bobbyhanna doesn't recommend this product! ,Medium Light,Cool
9222,9222,2021-11-25T13:38:12.000Z,984516,olinaja,19 - 24,77675,Anti Acne & Brightening Serum,Azarine Cosmetics,5,(18),FD Try and Review,Acne Treatment,Treatment,Combination,Less than 1 week,y,5,olinaja recommends this product!,Medium,Warm
9223,9223,2021-11-25T13:33:52.000Z,896463,_Saras96,19 - 24,89004,Sleepy Daisy Night Cream,Kindy Glow,4.2,(17),Tokopedia,Night Cream,Moisturizer,Combination,Less than 1 week,y,4,_Saras96 recommends this product!,Medium,Neutral
9224,9224,2021-11-25T13:33:29.000Z,917751,lalaumaula,19 - 24,80152,Marigold Eye Power Serum Concentrate,N'pure,4.4,(703),Instagram,Eye Serum,Eye Treatment,Combination,Less than 1 week,y,5,lalaumaula recommends this product!,Medium,Warm
9225,9225,2021-11-25T13:32:11.000Z,896463,_Saras96,25 - 29,89003,Happy Daisy Day Cream,Kindy Glow,5,(15),Tokopedia,Day Cream,Moisturizer,Combination,Less than 1 week,y,4,_Saras96 recommends this product!,Medium,Warm
9226,9226,2021-11-25T13:29:42.000Z,896463,_Saras96,18 and Under,88998,Juicy Daisy Toner,Kindy Glow,5,(14),Tokopedia,Toner,Cleanser,Combination,Less than 1 week,y,4,_Saras96 recommends this product!,Medium,Warm
9227,9227,2021-11-25T13:27:14.000Z,896463,_Saras96,18 and Under,89000,Powerful Daisy Serum,Kindy Glow,4.8,(17),Tokopedia,Serum \\u0026 Essence,Treatment,Oily,Less than 1 week,y,4,_Saras96 recommends this product!,Medium Light,Neutral
9228,9228,2021-11-25T13:26:23.000Z,706394,Vanesssaaliem,25 - 29,87683,Dark Spot Reducer Ampoule ,Somethinc,5,(17),Shopee,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,y,5,Vanesssaaliem recommends this product!,Medium,Neutral
9229,9229,2021-11-25T13:19:37.000Z,924346,segaffa,19 - 24,87692,REVIVE POTION 3% Arbutin + Bakuchiol,Somethinc,5,(16),Shopee,Serum \\u0026 Essence,Treatment,Combination,1 month - 3 months,y,5,segaffa recommends this product!,Light,Neutral
9230,9230,2021-11-25T13:18:17.000Z,852211,bobbyhanna,19 - 24,76504,Madagascar Centella Hyalu-Cica Brightening Toner,Skin1004,4.9,(16),Lazada,Toner,Cleanser,Combination,Less than 1 week,n,4,bobbyhanna recommends this product!,Medium,Neutral
9231,9231,2021-11-25T13:13:14.000Z,123078,ulans,19 - 24,40234,Perfect Whip Collagen In,Senka,5,(16),Shopee,Facial Wash,Cleanser,Combination,3 months - 6 months,n,5,ulans recommends this product!,Medium Light,Neutral
9232,9232,2021-11-25T13:11:49.000Z,921936,ruthangelina10,30 - 34,89004,Sleepy Daisy Night Cream,Kindy Glow,5,(39),Tokopedia,Night Cream,Moisturizer,Combination,1 month - 3 months,n,5,ruthangelina10 recommends this product!,Medium,Neutral
9233,9233,2021-11-25T13:11:02.000Z,123078,ulans,19 - 24,4270,Perfect Whip Facial Foam,Senka,4.8,(21),Alfamart,Facial Wash,Cleanser,Combination,3 months - 6 months,n,5,ulans recommends this product!,Medium Light,Neutral
9234,9234,2021-11-25T13:10:17.000Z,921936,ruthangelina10,19 - 24,89003,Happy Daisy Day Cream,Kindy Glow,4.8,(20),Tokopedia,Day Cream,Moisturizer,Combination,1 week - 1 month,n,5,ruthangelina10 recommends this product!,Medium,Cool
9235,9235,2021-11-25T13:08:07.000Z,984824,rerevana,25 - 29,69128,Bright Stuff Moisturizing Cream,Emina,4.6,(410),indomaret,Day Cream,Moisturizer,19 - 24,3 months - 6 months,n,5,rerevana recommends this product!,,
9236,9236,2021-11-25T13:00:19.000Z,984988,Angelia14,19 - 24,81272,Disney Edition Complete Me! Face Palette,Jacquelle,4.5,(217),Instagram,Face Palette,Face,Oily,1 week - 1 month,n,5,Angelia14 recommends this product!,Medium,Neutral
9237,9237,2021-11-25T13:00:08.000Z,948026,wenpastry,25 - 29,54131,Powerstay Demi-Matte Cover Cushion,Make Over,5,(15),Shopee,BB \\u0026 CC Cream,Face,19 - 24,6 months - 1 year,n,4,wenpastry recommends this product!,,
9238,9238,2021-11-25T12:58:41.000Z,984988,Angelia14,19 - 24,86650,Yogurt Sleeping Mask,Jacquelle,3.8,(1031),Instagram,Sleeping Mask,Mask,Oily,1 week - 1 month,n,5,Angelia14 recommends this product!,Medium,Neutral
9239,9239,2021-11-25T12:55:46.000Z,948026,wenpastry,30 - 34,27997,Holy Lip Creme,Looke Cosmetics,4.8,(168),Gift,Lipstick,Lips,Combination,1 month - 3 months,n,5,wenpastry recommends this product!,Medium,Neutral
9240,9240,2021-11-25T12:55:27.000Z,907540,mulmullyani,19 - 24,80357,Acne Serum,SOLCARE,5,(11),Shopee,Serum \\u0026 Essence,Treatment,19 - 24,Less than 1 week,n,5,mulmullyani recommends this product!,,
9241,9241,2021-11-25T12:55:14.000Z,984988,Angelia14,19 - 24,83216,Primer Lipomask,Jacquelle,4.1,(108),Instagram,Mask Sheet,Mask,Dry,1 month - 3 months,n,5,Angelia14 recommends this product!,Medium Light,Cool
9242,9242,2021-11-25T12:53:10.000Z,981699,adastrasaf,25 - 29,2786,Gokujyun Ultimate Moisturizing Face Wash,Hada Labo,5,(13),Shopee,Facial Wash,Cleanser,19 - 24,1 week - 1 month,y,4,adastrasaf doesn't recommend this product! ,,
9243,9243,2021-11-25T12:49:30.000Z,984988,Angelia14,25 - 29,83215,Primer Lipomask,Jacquelle,5,(10),Beauty Studio,Mask Sheet,Mask,Normal,1 week - 1 month,n,5,Angelia14 recommends this product!,Medium Light,Neutral
9244,9244,2021-11-25T12:46:11.000Z,951855,Aprilistyadara,25 - 29,66185,C White Night Moisturizer,Azarine Cosmetics,4.5,(2133),Tokopedia,Night Cream,Moisturizer,Combination,Less than 1 week,y,5,Aprilistyadara recommends this product!,Medium,Neutral
9245,9245,2021-11-25T12:46:09.000Z,686743,tutsri,25 - 29,89004,Sleepy Daisy Night Cream,Kindy Glow,5,(12),Tokopedia,Night Cream,Moisturizer,Combination,1 week - 1 month,n,5,tutsri recommends this product!,Medium Light,Neutral
9246,9246,2021-11-25T12:44:51.000Z,921936,ruthangelina10,30 - 34,88998,Juicy Daisy Toner,Kindy Glow,5,(11),Tokopedia,Toner,Cleanser,Combination,1 month - 3 months,n,5,ruthangelina10 recommends this product!,Medium Light,Neutral
9247,9247,2021-11-25T12:42:50.000Z,921936,ruthangelina10,19 - 24,89000,Powerful Daisy Serum,Kindy Glow,4.4,(12322),Tokopedia,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,n,5,ruthangelina10 recommends this product!,Medium Light,Cool
9248,9248,2021-11-25T12:42:37.000Z,146080,zulvveh,19 - 24,64445,Protect Me Sunscreen SPF 30 PA++,Madame Gie,5,(15),Shopee,Skin Soothing Treatment,Treatment,Combination,1 month - 3 months,y,5,zulvveh recommends this product!,Medium Light,Neutral
9249,9249,2021-11-25T12:40:36.000Z,949525,Zillalala,19 - 24,80357,Acne Serum,SOLCARE,4.9,(1321),Shopee,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,n,5,Zillalala recommends this product!,Medium,Neutral
9250,9250,2021-11-25T12:38:53.000Z,123078,ulans,19 - 24,81038,Skin Barrier Water Cream,Dear Me Beauty,5,(14),Shopee,Day Cream,Moisturizer,Combination,1 month - 3 months,y,3,ulans doesn't recommend this product! ,Medium,Warm
9251,9251,2021-11-25T12:38:19.000Z,984980,Larassekarkinanthi,30 - 34,88154,beneath! by Bhumi Blueberry Cream Moisturizer,BHUMI,5,(13),Brand website,Serum \\u0026 Essence,Treatment,Dry,1 week - 1 month,y,5,Larassekarkinanthi recommends this product!,Medium Light,Cool
9252,9252,2021-11-25T12:38:19.000Z,981699,adastrasaf,19 - 24,40529,Gokujyun Starter Pack,Hada Labo,4.6,(409),Shopee,Facial Wash,Cleanser,Combination,1 week - 1 month,y,3,adastrasaf doesn't recommend this product! ,Light,Neutral
9253,9253,2021-11-25T12:37:56.000Z,322270,chaa_kikyo,25 - 29,73326,Waterfull Essence Sun Cream SPF 50+ PA++++,d'Alba,5,(14),Lazada,Sun Protection,Moisturizer,Combination,6 months - 1 year,n,5,chaa_kikyo recommends this product!,Medium,Neutral
9254,9254,2021-11-25T12:37:39.000Z,686743,tutsri,25 - 29,89003,Happy Daisy Day Cream,Kindy Glow,5,(12),Tokopedia,Day Cream,Moisturizer,Combination,1 week - 1 month,y,5,tutsri recommends this product!,Medium,Warm
9255,9255,2021-11-25T12:36:42.000Z,840550,milsasso,25 - 29,14126,Sun Protection SPF 30 PA+++,Emina,5,(9),Official Brand Store,Sun Protection,Moisturizer,Combination,1 week - 1 month,y,3,milsasso doesn't recommend this product! ,Medium,Neutral
9256,9256,2021-11-25T12:35:46.000Z,123078,ulans,25 - 29,59696,Ceramide Hydra Lock Moisturizer,BHUMI,4.5,(127),Brand website,Day Cream,Moisturizer,Combination,1 month - 3 months,y,3,ulans doesn't recommend this product! ,Medium,Neutral
9257,9257,2021-11-25T12:32:10.000Z,686743,tutsri,19 - 24,89000,Powerful Daisy Serum,Kindy Glow,5,(13),Tokopedia,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,y,5,tutsri recommends this product!,Medium,Neutral
9258,9258,2021-11-25T12:27:37.000Z,123078,ulans,19 - 24,41911,Waterdrop Sleeping Mask,Viva Cosmetics,5,(11),Traditional market,Sleeping Mask,Mask,Combination,1 month - 3 months,y,4,ulans recommends this product!,Medium Light,Neutral
9259,9259,2021-11-25T12:27:14.000Z,778914,kittylestrange91,25 - 29,88206,Electrolyte Sleeping Mask,Rose All Day Cosmetics,4.2,(406),Gift,Sleeping Mask,Mask,Combination,1 week - 1 month,n,4,kittylestrange91 recommends this product!,Medium,Neutral
9260,9260,2021-11-25T12:25:25.000Z,855911,keziamariiaa,19 - 24,3355,Nail Enamel,Revlon,4.6,(1154),Watson,Polish,Nails,Combination,More than 1 year,n,5,keziamariiaa recommends this product!,Medium,Neutral
9261,9261,2021-11-25T12:25:07.000Z,897055,firstyaay,25 - 29,11128,Eclat Femme,Oriflame,5,(10),Gift,EDT,Fragrance,Combination,6 months - 1 year,n,5,firstyaay recommends this product!,Light,Neutral
9262,9262,2021-11-25T12:24:52.000Z,939020,julieyeza,19 - 24,74402,Ultralight Hydraglow Day Cream,Azarine Cosmetics,4.8,(4),Instagram,Day Cream,Moisturizer,Combination,1 week - 1 month,n,5,julieyeza recommends this product!,Medium,Neutral
9263,9263,2021-11-25T12:24:35.000Z,686743,tutsri,25 - 29,88998,Juicy Daisy Toner,Kindy Glow,3.6,(55),Tokopedia,Toner,Cleanser,Normal,1 week - 1 month,y,5,tutsri recommends this product!,Medium Light,Neutral
9264,9264,2021-11-25T12:22:05.000Z,983492,Lelytresia,19 - 24,39187,Milk Body Wash,THAI,4.5,(111),KKV,Shower Gel \\u0026 Cream,Body Wash,Normal,1 week - 1 month,n,4,Lelytresia recommends this product!,Light,Neutral
9265,9265,2021-11-25T12:14:36.000Z,952597,lindaamandadea,19 - 24,89004,Sleepy Daisy Night Cream,Kindy Glow,5,(12),Instagram,Night Cream,Moisturizer,Normal,Less than 1 week,y,5,lindaamandadea recommends this product!,Light,Cool
9266,9266,2021-11-25T12:13:04.000Z,680585,Menicaso,19 - 24,88948,Dessert Collection Spray Cologne,Fres and Natural,5,(10),maximart,"EDC, Body Mist \\u0026 Spray",Fragrance,Dry,1 week - 1 month,y,4,Menicaso recommends this product!,Light,Neutral
9267,9267,2021-11-25T12:12:50.000Z,880120,devinaoktaviani,19 - 24,84979,Magic Colour Lip Serum,Azarine Cosmetics,4.3,(408),Instagram,Lip Balm \\u0026 Treatments,Lips,Normal,Less than 1 week,y,5,devinaoktaviani recommends this product!,Light,Neutral
9268,9268,2021-11-25T12:12:41.000Z,952597,lindaamandadea,19 - 24,89003,Happy Daisy Day Cream,Kindy Glow,3.8,(48),Instagram,Day Cream,Moisturizer,Combination,Less than 1 week,y,5,lindaamandadea recommends this product!,Light,Neutral
9269,9269,2021-11-25T12:11:13.000Z,939020,julieyeza,19 - 24,66267,C White Lightening Serum,Azarine Cosmetics,4.8,(1114),Instagram,Serum \\u0026 Essence,Treatment,Normal,1 week - 1 month,n,5,julieyeza recommends this product!,Light,Neutral
9270,9270,2021-11-25T12:11:10.000Z,952597,lindaamandadea,19 - 24,89000,Powerful Daisy Serum,Kindy Glow,5,(8),Instagram,Serum \\u0026 Essence,Treatment,Combination,Less than 1 week,y,5,lindaamandadea recommends this product!,Light,Neutral
9271,9271,2021-11-25T12:09:46.000Z,852211,bobbyhanna,25 - 29,76882,Bio Renew Moisture,Herbal Essences,5,(9),Ranch/Farmer\'s Market,Shampoo,Shampoo \\u0026 Conditioner,Normal,6 months - 1 year,n,2,bobbyhanna doesn't recommend this product! ,Light,Neutral
9272,9272,2021-11-25T12:08:43.000Z,952597,lindaamandadea,25 - 29,88998,Juicy Daisy Toner,Kindy Glow,5,(38),Instagram,Toner,Cleanser,Normal,Less than 1 week,y,5,lindaamandadea recommends this product!,Medium Light,Neutral
9273,9273,2021-11-25T12:07:20.000Z,951855,Aprilistyadara,19 - 24,66267,C White Lightening Serum,Azarine Cosmetics,4.5,(44),Tokopedia,Serum \\u0026 Essence,Treatment,Dry,Less than 1 week,y,5,Aprilistyadara recommends this product!,Medium,Neutral
9274,9274,2021-11-25T12:07:13.000Z,948841,tiiyassarii,19 - 24,84057,Cica Beat The Sun,N'pure,4.3,(90),Shopee,Sun Protection,Moisturizer,Normal,1 week - 1 month,y,5,tiiyassarii recommends this product!,Medium,Neutral
9275,9275,2021-11-25T12:04:59.000Z,944579,putriarn,25 - 29,46773,Pearly White UV Hand and Body Lotion,Citra,3.8,(96),Indomaret,Lotion,Moisturizer,Oily,3 months - 6 months,n,5,putriarn recommends this product!,Medium,Cool
